Bin ID,Representative,Completeness,Contamination,Genome Size,Quality,Nr contigs,Classification,GTDBtk fastani Ref,16S rRNA,23S rRNA,5S rRNA,16S partial,23S partial,5S partial,Unique tRNAs,Total tRNAs,MIMAG,Sample,Original ID
SHD1_0928.fna.gz,Yes,99.78,0.72,2154883,high-quality,4,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella phocaeensis,GCF_900119895.1,4.0,4.0,4.0,0.0,0.0,0.0,22,53,Yes,D019,ALL_LR_SemiBin_20_D019
SHD1_0247.fna.gz,Yes,99.96,0.14,3152136,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__,,4.0,4.0,0.0,0.0,0.0,0.0,22,55,Yes,D019,ALL_LR_SemiBin_22_D019
SHD1_0861.fna.gz,No,99.95,0.68,2903309,high-quality,19,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,GCF_008121495.1,4.0,4.0,0.0,0.0,0.0,0.0,21,51,Yes,D019,ALL_LR_SemiBin_23_D019
SHD1_0733.fna.gz,No,99.11,0.39,3070260,high-quality,13,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555,GCA_900556555.1,3.0,3.0,1.0,0.0,0.0,0.0,23,52,Yes,D019,ALL_LR_SemiBin_25_D019
SHD1_0731.fna.gz,No,99.02,0.37,2838120,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715,GCA_900539715.1,4.0,4.0,0.0,0.0,0.0,0.0,23,55,Yes,D019,ALL_LR_SemiBin_27_D019
SHD1_1285.fna.gz,No,93.17,0.03,2944046,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp900538475,GCA_900538475.1,6.0,6.0,6.0,0.0,0.0,0.0,23,66,Yes,D019,ALL_LR_SemiBin_28_D019
SHD1_1106.fna.gz,No,97.54,0.55,3074245,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp000435795,GCA_014385265.1,5.0,5.0,5.0,0.0,0.0,0.0,24,72,Yes,D019,ALL_LR_SemiBin_29_D019
SHD1_1229.fna.gz,No,100.0,1.27,3709399,high-quality,5,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii,GCF_000239295.1,2.0,2.0,2.0,0.0,0.0,0.0,24,60,Yes,D019,ALL_LR_SemiBin_3_D019
SHD1_0510.fna.gz,No,99.99,0.34,4530273,high-quality,5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCA_025147485.1,4.0,4.0,4.0,0.0,0.0,0.0,22,63,Yes,D019,ALL_LR_SemiBin_31_D019
SHD1_1560.fna.gz,No,98.06,1.82,2516640,high-quality,12,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_B;s__Dorea_B phocaeensis,GCF_900240315.1,5.0,5.0,0.0,0.0,0.0,0.0,23,56,Yes,D019,ALL_LR_SemiBin_32_D019
SHD1_0641.fna.gz,No,99.83,0.44,4140146,high-quality,5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B,GCF_009494135.1,6.0,6.0,6.0,0.0,0.0,0.0,23,72,Yes,D019,ALL_LR_SemiBin_33_D019
SHD1_0689.fna.gz,No,99.88,0.5,1527287,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985,GCA_900553985.1,2.0,2.0,2.0,0.0,0.0,0.0,22,35,Yes,D019,ALL_LR_SemiBin_34_D019
SHD1_1372.fna.gz,No,99.88,1.59,2849042,high-quality,10,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata,GCF_004346095.1,6.0,6.0,6.0,0.0,0.0,0.0,24,62,Yes,D019,ALL_LR_SemiBin_35_D019
SHD1_1460.fna.gz,No,99.93,1.85,2992155,high-quality,9,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp019421345,GCA_019421345.1,4.0,4.0,0.0,0.0,0.0,0.0,22,56,Yes,D019,ALL_LR_SemiBin_36_D019
SHD1_1462.fna.gz,No,95.42,0.95,2648416,high-quality,8,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGZHZ01;s__JAGZHZ01 sp018366495,GCA_018366495.1,5.0,5.0,5.0,0.0,0.0,0.0,22,63,Yes,D019,ALL_LR_SemiBin_38_D019
SHD1_1856.fna.gz,No,93.76,2.23,3269185,high-quality,15,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195,GCA_902363515.1,2.0,2.0,0.0,0.0,0.0,0.0,23,50,Yes,D019,ALL_LR_SemiBin_44_D019
SHD1_2447.fna.gz,No,82.08,4.72,2201058,medium-quality,23,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis,GCF_000296445.1,4.0,4.0,0.0,0.0,1.0,1.0,22,57,No,D019,ALL_LR_SemiBin_48_D019
SHD1_1996.fna.gz,Yes,81.49,0.48,1700592,medium-quality,34,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira;s__Metalachnospira sp900548595,GCA_900548595.1,3.0,3.0,0.0,0.0,0.0,0.0,19,30,No,D019,ALL_LR_SemiBin_49_D019
SHD1_0121.fna.gz,No,99.89,0.05,1844863,high-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900555585,GCA_900555585.1,4.0,4.0,4.0,0.0,0.0,0.0,22,50,Yes,D019,ALL_LR_SemiBin_5_D019
SHD1_2092.fna.gz,No,86.93,2.15,1499564,medium-quality,14,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__,,2.0,1.0,1.0,0.0,1.0,0.0,21,36,No,D019,ALL_LR_SemiBin_51_D019
SHD1_0685.fna.gz,No,100.0,0.52,1997747,high-quality,1,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885,GCA_900544885.1,5.0,5.0,5.0,0.0,0.0,0.0,22,59,Yes,D019,ALL_LR_SemiBin_6_D019
SHD1_0797.fna.gz,No,97.66,0.16,2069491,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,,4.0,4.0,5.0,0.0,0.0,0.0,23,65,Yes,D019,ALL_LR_SemiBin_7_D019
SHD1_1495.fna.gz,No,98.04,1.57,2173275,high-quality,4,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,GCF_000154285.1,4.0,4.0,0.0,0.0,0.0,4.0,22,42,Yes,D019,ALL_LR_SemiBin_8_D019
SHD1_0395.fna.gz,No,99.85,0.22,2481927,high-quality,16,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii,GCF_002222595.2,5.0,5.0,0.0,0.0,0.0,0.0,22,58,Yes,D019,ALL_SR_SemiBin_21_D019
SHD1_1152.fna.gz,No,96.94,0.52,1856670,high-quality,15,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium sp934845495,GCA_934845495.1,4.0,4.0,5.0,0.0,1.0,0.0,22,69,Yes,D019,ALL_SR_SemiBin_37_D019
SHD1_2386.fna.gz,No,97.39,7.02,3364688,medium-quality,21,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625,GCF_001517625.2,6.0,6.0,0.0,0.0,0.0,0.0,22,72,No,D019,ALL_SR_SemiBin_38_D019
SHD1_2246.fna.gz,No,87.97,3.64,2352246,medium-quality,6,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900550235,GCA_900550235.1,6.0,6.0,6.0,0.0,0.0,0.0,24,60,No,D019,ALL_SR_SemiBin_41_D019
SHD1_1793.fna.gz,No,97.94,2.82,2433579,high-quality,12,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis_A,GCA_018369555.1,5.0,5.0,0.0,0.0,0.0,5.0,22,59,Yes,D019,ALL_SR_SemiBin_43_D019
SHD1_2182.fna.gz,No,76.06,0.63,2003376,medium-quality,27,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,,3.0,4.0,0.0,0.0,0.0,0.0,22,57,No,D019,ALL_SR_SemiBin_52_D019
SHD1_2479.fna.gz,No,70.65,2.93,2192262,medium-quality,32,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella tanakaei,GCF_000225705.1,5.0,5.0,6.0,0.0,0.0,0.0,22,53,No,D019,ALL_SR_SemiBin_55_sub_D019
SHD1_2340.fna.gz,No,70.21,1.08,1725453,medium-quality,34,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__UBA9414 sp018365895,GCA_018365895.1,4.0,4.0,0.0,1.0,0.0,0.0,19,40,No,D019,ALL_SR_SemiBin_56_D019
SHD1_2494.fna.gz,No,57.38,0.68,1836695,medium-quality,22,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,2.0,1.0,1.0,0.0,0.0,0.0,19,33,No,D019,ALL_SR_SemiBin_57_D019
SHD1_1278.fna.gz,Yes,97.62,0.91,2650300,high-quality,30,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066825,GCA_003573975.1,1.0,1.0,2.0,1.0,1.0,0.0,17,48,No,D019,ALL_multi_SemiBin_0_D019
SHD1_0127.fna.gz,No,99.63,0.0,3874792,high-quality,7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus,GCF_000157915.1,7.0,7.0,7.0,0.0,0.0,0.0,22,92,Yes,D019,ALL_multi_SemiBin_11_D019
SHD1_2039.fna.gz,No,99.9,4.43,4288650,high-quality,34,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,GCF_000012825.1,1.0,2.0,2.0,1.0,0.0,0.0,22,62,Yes,D019,ALL_multi_SemiBin_12_D019
SHD1_0215.fna.gz,Yes,99.65,0.06,4407626,high-quality,9,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A,GCF_003437535.1,6.0,6.0,6.0,0.0,0.0,0.0,22,92,Yes,D019,ALL_multi_SemiBin_13_D019
SHD1_0327.fna.gz,Yes,99.21,0.04,2452687,high-quality,6,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900754605,GCA_900754605.1,2.0,2.0,3.0,0.0,0.0,0.0,23,59,Yes,D019,ALL_multi_SemiBin_16_D019
SHD1_2208.fna.gz,No,98.46,5.34,3467871,medium-quality,21,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,GCA_025147325.1,2.0,2.0,2.0,0.0,0.0,0.0,22,59,No,D019,ALL_multi_SemiBin_17_D019
SHD1_2450.fna.gz,No,99.99,8.32,3599866,medium-quality,5,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris,GCF_024622975.1,8.0,8.0,8.0,0.0,0.0,0.0,23,71,No,D019,ALL_multi_SemiBin_18_D019
SHD1_2261.fna.gz,No,100.0,6.16,2331141,medium-quality,15,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465,GCA_900541465.1,6.0,6.0,7.0,0.0,0.0,0.0,24,57,No,D019,ALL_multi_SemiBin_19_D019
SHD1_1384.fna.gz,No,98.02,1.26,2858228,high-quality,4,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium;s__Amedibacterium intestinale,GCF_010537335.1,6.0,6.0,0.0,0.0,0.0,6.0,22,66,Yes,D019,ALL_multi_SemiBin_22_D019
SHD1_1506.fna.gz,No,94.98,0.99,4132764,high-quality,10,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum sp900543125,GCF_023050945.1,9.0,9.0,10.0,0.0,0.0,0.0,22,72,Yes,D019,ALL_multi_SemiBin_24_D019
SHD1_2194.fna.gz,No,99.96,5.52,2617879,medium-quality,19,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella wadsworthensis_A,GCF_000297775.1,8.0,8.0,1.0,0.0,0.0,0.0,23,70,No,D019,ALL_multi_SemiBin_25_D019
SHD1_0882.fna.gz,No,99.85,0.68,3140779,high-quality,15,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A,GCF_015560805.1,6.0,6.0,6.0,0.0,0.0,0.0,24,56,Yes,D019,ALL_multi_SemiBin_30_D019
SHD1_2090.fna.gz,No,99.33,4.62,2530674,high-quality,13,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter sp900539645,GCA_900539645.1,10.0,10.0,10.0,1.0,0.0,0.0,23,87,Yes,D019,ALL_multi_SemiBin_36_D019
SHD1_1808.fna.gz,No,83.71,0.03,2431248,medium-quality,7,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345,GCA_900541345.1,6.0,6.0,6.0,0.0,0.0,0.0,23,55,No,D019,ALL_multi_SemiBin_38_D019
SHD1_2203.fna.gz,No,74.93,0.59,2043607,medium-quality,28,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__Egerieimonas sp900552095,GCA_900552095.1,0.0,1.0,0.0,1.0,0.0,1.0,16,29,No,D019,ALL_multi_SemiBin_52_D019
SHD1_2364.fna.gz,No,73.95,2.02,1762772,medium-quality,22,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__,,4.0,4.0,4.0,0.0,0.0,0.0,21,57,No,D019,ALL_multi_SemiBin_54_D019
SHD1_1080.fna.gz,No,99.77,0.95,2915367,high-quality,6,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi,GCF_003287895.1,5.0,5.0,0.0,0.0,0.0,0.0,22,57,Yes,D020,10G_20G_SemiBin_36_D020
SHD1_2623.fna.gz,No,69.43,5.84,1557815,medium-quality,15,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900543175,GCA_900543175.1,9.0,9.0,9.0,0.0,0.0,1.0,20,42,No,D020,10G_20G_SemiBin_48_D020
SHD1_0384.fna.gz,Yes,99.39,0.12,2399400,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis_A,GCA_018369555.1,6.0,6.0,0.0,0.0,0.0,6.0,22,59,Yes,D020,ALL_LR_SemiBin_0_D020
SHD1_2119.fna.gz,No,98.59,4.69,2461322,high-quality,1,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci_A,GCF_019052655.1,7.0,7.0,7.0,0.0,0.0,0.0,22,54,Yes,D020,ALL_LR_SemiBin_1_D020
SHD1_0704.fna.gz,No,100.0,0.54,1997763,high-quality,1,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885,GCA_900544885.1,5.0,5.0,5.0,0.0,0.0,0.0,22,59,Yes,D020,ALL_LR_SemiBin_10_D020
SHD1_0798.fna.gz,No,97.66,0.16,2069488,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,,4.0,4.0,5.0,0.0,0.0,0.0,23,65,Yes,D020,ALL_LR_SemiBin_11_D020
SHD1_0221.fna.gz,No,99.89,0.11,2262402,high-quality,3,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900541465,GCA_900541465.1,6.0,6.0,7.0,0.0,0.0,0.0,23,55,Yes,D020,ALL_LR_SemiBin_12_D020
SHD1_1437.fna.gz,No,97.73,1.34,2604275,high-quality,2,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis,GCF_003024685.1,9.0,9.0,0.0,0.0,0.0,9.0,23,68,Yes,D020,ALL_LR_SemiBin_13_D020
SHD1_0166.fna.gz,No,100.0,0.1,2679950,high-quality,1,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,GCF_010669225.1,6.0,6.0,6.0,0.0,0.0,0.0,23,54,Yes,D020,ALL_LR_SemiBin_14_D020
SHD1_1510.fna.gz,No,99.7,1.95,2847466,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__,,5.0,5.0,0.0,0.0,0.0,0.0,23,52,Yes,D020,ALL_LR_SemiBin_15_D020
SHD1_1086.fna.gz,No,95.36,0.08,3041439,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp900538475,GCA_900538475.1,6.0,6.0,6.0,0.0,0.0,0.0,23,66,Yes,D020,ALL_LR_SemiBin_16_D020
SHD1_1654.fna.gz,No,97.84,2.12,3134405,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp000435795,GCA_014385265.1,5.0,5.0,5.0,0.0,0.0,0.0,24,72,Yes,D020,ALL_LR_SemiBin_17_D020
SHD1_0896.fna.gz,No,98.08,0.34,3135871,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp000435655,GCA_018223375.1,5.0,5.0,0.0,0.0,0.0,0.0,24,79,Yes,D020,ALL_LR_SemiBin_18_D020
SHD1_0050.fna.gz,No,99.96,0.02,3139775,high-quality,4,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335,GCA_000432335.1,5.0,5.0,3.0,0.0,0.0,2.0,22,61,Yes,D020,ALL_LR_SemiBin_19_D020
SHD1_0850.fna.gz,No,99.52,0.58,2740628,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scybalocola;s__,,5.0,5.0,5.0,0.0,0.0,0.0,22,60,Yes,D020,ALL_LR_SemiBin_2_D020
SHD1_0623.fna.gz,No,99.93,0.44,3336275,high-quality,9,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005,GCA_900766005.1,10.0,10.0,10.0,0.0,0.0,0.0,22,79,Yes,D020,ALL_LR_SemiBin_20_D020
SHD1_1294.fna.gz,No,98.19,1.07,2658317,high-quality,7,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium;s__Amedibacterium intestinale,GCF_010537335.1,6.0,6.0,0.0,0.0,0.0,6.0,22,65,Yes,D020,ALL_LR_SemiBin_21_D020
SHD1_0630.fna.gz,No,99.6,0.38,3069428,high-quality,8,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555,GCA_900556555.1,5.0,5.0,2.0,0.0,0.0,0.0,23,59,Yes,D020,ALL_LR_SemiBin_23_D020
SHD1_2007.fna.gz,No,92.51,2.76,3189275,high-quality,6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645,GCA_900546645.1,7.0,7.0,7.0,0.0,0.0,0.0,22,83,Yes,D020,ALL_LR_SemiBin_24_D020
SHD1_0809.fna.gz,No,97.38,0.11,1982500,high-quality,1,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900545035,GCA_900545035.1,6.0,6.0,0.0,0.0,0.0,0.0,23,53,Yes,D020,ALL_LR_SemiBin_25_D020
SHD1_0722.fna.gz,No,99.97,0.55,2027443,high-quality,1,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis,GCF_000156175.1,4.0,4.0,4.0,0.0,0.0,0.0,22,52,Yes,D020,ALL_LR_SemiBin_26_D020
SHD1_0353.fna.gz,No,98.94,0.0,2573146,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp900550235,GCA_900550235.1,6.0,6.0,6.0,0.0,0.0,0.0,24,61,Yes,D020,ALL_LR_SemiBin_27_D020
SHD1_1157.fna.gz,No,97.95,0.73,2124134,high-quality,5,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,GCF_000154285.1,4.0,4.0,0.0,0.0,0.0,4.0,22,42,Yes,D020,ALL_LR_SemiBin_29_D020
SHD1_0578.fna.gz,No,99.99,0.4,2846753,high-quality,3,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens,GCF_000013285.1,10.0,10.0,10.0,0.0,0.0,0.0,23,94,Yes,D020,ALL_LR_SemiBin_3_D020
SHD1_1248.fna.gz,No,99.7,1.26,3028865,high-quality,4,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,,6.0,6.0,6.0,0.0,0.0,0.0,24,74,Yes,D020,ALL_LR_SemiBin_31_D020
SHD1_0364.fna.gz,No,99.93,0.21,3142446,high-quality,7,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella glycyrrhizinilytica_A,GCF_015560805.1,6.0,6.0,6.0,0.0,0.0,0.0,24,57,Yes,D020,ALL_LR_SemiBin_32_D020
SHD1_1032.fna.gz,No,95.46,0.01,2794711,high-quality,2,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAJMNU01;s__CAJMNU01 sp905214855,GCA_905214855.1,5.0,5.0,0.0,0.0,0.0,0.0,22,64,Yes,D020,ALL_LR_SemiBin_36_D020
SHD1_0539.fna.gz,No,99.65,0.3,3983439,high-quality,3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B,GCF_009494135.1,5.0,5.0,5.0,0.0,0.0,0.0,23,73,Yes,D020,ALL_LR_SemiBin_37_D020
SHD1_1142.fna.gz,No,94.86,0.08,2889509,high-quality,1,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella massiliensis,GCF_004345265.1,5.0,5.0,6.0,0.0,0.0,0.0,23,77,Yes,D020,ALL_LR_SemiBin_4_D020
SHD1_1079.fna.gz,No,95.38,0.07,2275922,high-quality,2,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__Slackia_A piriformis,GCF_000296445.1,5.0,5.0,0.0,0.0,0.0,2.0,22,56,Yes,D020,ALL_LR_SemiBin_40_D020
SHD1_2411.fna.gz,No,87.88,5.47,3203787,medium-quality,19,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGZHZ01;s__JAGZHZ01 sp018366495,GCA_018366495.1,5.0,5.0,5.0,0.0,0.0,0.0,22,71,No,D020,ALL_LR_SemiBin_44_D020
SHD1_0676.fna.gz,No,99.41,0.39,3776572,high-quality,1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,GCF_000154845.1,6.0,6.0,6.0,0.0,0.0,0.0,23,96,Yes,D020,ALL_LR_SemiBin_5_D020
SHD1_1628.fna.gz,No,91.56,0.79,2236706,high-quality,6,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris,GCF_020735465.1,3.0,3.0,3.0,0.0,0.0,0.0,22,51,Yes,D020,ALL_LR_SemiBin_52_D020
SHD1_2248.fna.gz,No,72.96,0.66,1732737,medium-quality,20,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Beduini;s__Beduini sp018365815,GCA_018365815.1,6.0,7.0,0.0,0.0,0.0,6.0,23,59,No,D020,ALL_LR_SemiBin_58_D020
